Date,temparature_C,Humidity,NLDC Demand
22.02.2018,20.92458333,64.705,205.8333333
23.02.2018,21.36083333,69.17416667,192.6666667
24.02.2018,22.62791667,74.325,196.875
25.02.2018,23.38166667,71.69875,217.125
26.02.2018,21.79416667,78.75541667,166.25
27.02.2018,21.86,70.41125,204.0416667
28.02.2018,22.18083333,73.39875,205.1666667
01.03.2018,22.35458333,73.33333333,210.2083333
02.03.2018,22.91791667,70.35625,197.0833333
03.03.2018,22.80708333,75.40666667,217.7916667
04.03.2018,23.53666667,77.61958333,239.0416667
05.03.2018,24.075,73.39333333,242.375
06.03.2018,22.60583333,73.15041667,240.5833333
07.03.2018,23.1625,51.99583333,228.875
08.03.2018,22.00208333,62.89875,225.6666667
09.03.2018,23.16416667,61.3875,206.875
10.03.2018,23.01708333,57.55708333,216.4583333
11.03.2018,22.86541667,54.55625,225.8333333
12.03.2018,22.92875,63.42208333,230.2083333
13.03.2018,23.14875,71.045,209.0833333
14.03.2018,23.06083333,71.84666667,213.875
15.03.2018,24.2375,73.73625,235.5833333
16.03.2018,23.53708333,81.47416667,208.625
17.03.2018,23.97166667,78.5,236.125
18.03.2018,24.37666667,69.55,228.9166667
19.03.2018,24.41416667,58.07541667,239.6666667
20.03.2018,24.05666667,59.91458333,239.9583333
21.03.2018,24.88125,59.47458333,247.5
22.03.2018,25.0825,63.06333333,262
23.03.2018,25.0775,68.0025,234.2916667
24.03.2018,25.455,70.11458333,262.2916667
25.03.2018,25.8275,67.8825,272.625
26.03.2018,25.94458333,68.73416667,209.75
27.03.2018,24.99375,73.62791667,212.875
28.03.2018,24.89916667,73.8625,242.0416667
29.03.2018,25.41,73.41875,182.8333333
30.03.2018,24.92875,78.40166667,101.3333333
31.03.2018,24.55541667,69.41416667,145.4583333
01.04.2018,24.91375,67.57833333,220
02.04.2018,25.6175,68.36416667,241.875
03.04.2018,25.56958333,71.5525,229.0833333
04.04.2018,26.23833333,68.2775,260.3333333
05.04.2018,25.26583333,73.76541667,220.0833333
06.04.2018,25.01583333,75.375,203.7916667
07.04.2018,25.76,74.68208333,239.4166667
08.04.2018,23.33,90.0775,238.4166667
09.04.2018,24.97791667,83.30333333,253.5416667
10.04.2018,25.69291667,79.1675,217.3333333
11.04.2018,25.02791667,80.96166667,208.0416667
12.04.2018,25.37458333,79.81208333,229.25
13.04.2018,25.42083333,76.8025,226.8333333
14.04.2018,25.95916667,79.68291667,223.1666667
15.04.2018,26.26333333,78.25541667,255.9583333
16.04.2018,27.55208333,66.62708333,275.4583333
17.04.2018,27.48916667,69.31916667,236.4583333
18.04.2018,26.35291667,76.73708333,241.2083333
19.04.2018,25.75375,83.28916667,213.5833333
20.04.2018,26.31875,85.66666667,201
21.04.2018,26.38583333,89.28916667,201.6666667
22.04.2018,26.86375,87.66125,210.4166667
23.04.2018,26.87208333,83.01875,253.3333333
24.04.2018,26.74708333,69.7175,257.75
25.04.2018,26.39791667,74.1375,214.5
26.04.2018,27.14166667,61.46916667,233.5416667
27.04.2018,26.41041667,68.49541667,226.6666667
28.04.2018,26.90541667,73.26875,240.4166667
29.04.2018,24.9775,87.35875,188.9583333
30.04.2018,24.93125,85.48458333,192
01.05.2018,25.21375,82.97375,187
02.05.2018,25.26375,80.36708333,190.875
03.05.2018,25.95,80.38791667,234.75
04.05.2018,25.80833333,84.86625,194.5833333
05.05.2018,25.97625,90.37958333,206.375
06.05.2018,26.7575,90.2475,217
07.05.2018,26.87583333,90.32208333,182.9166667
08.05.2018,27.08083333,90.15125,204.2916667
09.05.2018,26.91041667,90.85875,175.6666667
10.05.2018,26.42541667,89.93583333,166.2083333
11.05.2018,26.4775,84.59541667,172.7916667
12.05.2018,26.3525,81.395,235.125
13.05.2018,27.01333333,79.17166667,245.25
14.05.2018,26.25708333,88.02166667,259.2916667
15.05.2018,26.01791667,90.32083333,222.875
16.05.2018,25.52625,88.79416667,225.0833333
17.05.2018,26.27958333,84.38,258.4166667
18.05.2018,26.34458333,88.09375,244.5416667
19.05.2018,26.41833333,88.90958333,273.3333333
20.05.2018,26.8,90.12041667,295.5833333
21.05.2018,26.91416667,90.46875,274.7916667
22.05.2018,26.85,91.42125,280.375
23.05.2018,27.22125,89.98208333,280.5833333
24.05.2018,26.945,90.64375,270.2083333
25.05.2018,26.9575,92.5125,240.3333333
26.05.2018,27.55166667,92.025,249.625
27.05.2018,28.34958333,87.42916667,290.0416667
28.05.2018,28.42416667,84.71416667,319.9583333
29.05.2018,28.99583333,74.12208333,271.7083333
30.05.2018,28.67833333,77.46833333,311.1666667
31.05.2018,27.67708333,88.5425,285.4583333
01.06.2018,27.15541667,89.62875,302.9166667
02.06.2018,27.45375,84.97166667,329.9166667
03.06.2018,28.30291667,86.00791667,337.625
04.06.2018,28.16291667,85.92416667,340.7083333
05.06.2018,29.94583333,77.53666667,336.375
06.06.2018,28.9675,86.39875,322.9166667
07.06.2018,28.16583333,88.04375,344.25
08.06.2018,29.00625,82.57625,323.5416667
09.06.2018,29.34583333,83.92583333,361.6666667
10.06.2018,28.77958333,87.48041667,356.4583333
11.06.2018,28.55791667,86.22875,316.125
12.06.2018,27.7775,93.17458333,295.25
13.06.2018,27.19333333,94.18791667,284.8333333
14.06.2018,27.89958333,94.02375,241.3333333
15.06.2018,27.38583333,94.27625,216.375
16.06.2018,27.27416667,91.84458333,228.8333333
17.06.2018,28.3425,87.69833333,226.6666667
18.06.2018,28.77666667,87.58333333,231.4583333
19.06.2018,29.09791667,86.16875,251.8333333
20.06.2018,28.84083333,87.98208333,318.125
21.06.2018,28.035,91.88083333,319.7916667
22.06.2018,28.19541667,90.24458333,317.9583333
23.06.2018,28.07208333,91.21541667,311.875
24.06.2018,27.61958333,91.58583333,310.75
25.06.2018,28.07833333,91.29,296.6666667
26.06.2018,27.9925,87.8625,303.9583333
27.06.2018,28.96166667,85.92625,322.8333333
28.06.2018,27.74666667,90.70333333,333.0833333
29.06.2018,27.55416667,90.15708333,302.4583333
30.06.2018,26.96708333,93.60375,292
01.07.2018,27.33416667,93.27083333,322.9583333
02.07.2018,27.84708333,91.93416667,307.8333333
03.07.2018,27.16375,94.58583333,295.5833333
04.07.2018,27.42375,93.6675,292
05.07.2018,27.68541667,90.36958333,298.8333333
06.07.2018,28.70166667,88.70166667,309.7083333
07.07.2018,28.49541667,84.30708333,334.7083333
08.07.2018,28.55291667,87.68958333,339.7083333
09.07.2018,28.47916667,88.945,340.875
10.07.2018,28.18666667,89.1875,337.875
11.07.2018,28.73833333,88.55958333,350
12.07.2018,27.76708333,87.26625,350.125
13.07.2018,29.00833333,83.59416667,322.5833333
14.07.2018,29.08375,85.42208333,338.875
15.07.2018,30.53791667,78.29833333,326.8333333
16.07.2018,29.67041667,86.64041667,348.125
17.07.2018,28.88041667,85.6725,358.625
18.07.2018,29.86875,83.23916667,370.25
19.07.2018,31.41708333,79.6425,395.625
20.07.2018,31.13583333,83.92083333,375.375
21.07.2018,29.12791667,84.8725,335.125
22.07.2018,28.18375,87.83541667,326.9583333
23.07.2018,27.7075,90.83833333,315.4583333
24.07.2018,27.07541667,93.83041667,310.0416667
25.07.2018,27.6375,91.38541667,315.875
26.07.2018,27.74958333,90.80208333,324.5
27.07.2018,28.21,88.78708333,301.7916667
28.07.2018,27.98291667,90.60208333,314.0416667
29.07.2018,27.995,90.69083333,328.9166667
30.07.2018,27.19958333,92.55791667,320.5416667
31.07.2018,27.25,90.22125,316.4583333
01.08.2018,27.42125,90.91416667,312.5416667
02.08.2018,26.72,92.99791667,293.8333333
03.08.2018,27.16833333,89.87958333,280.2083333
04.08.2018,27.9475,89.66375,310.75
05.08.2018,28.66,88.65875,334.4166667
06.08.2018,28.33708333,87.045,343.9166667
07.08.2018,28.89125,85.83625,346.3333333
08.08.2018,27.95958333,87.33916667,361.9166667
09.08.2018,27.35166667,89.6975,343.3333333
10.08.2018,28.34083333,86.57291667,349.125
11.08.2018,27.82416667,92.16375,331.9166667
12.08.2018,27.52208333,89.23,342.5416667
13.08.2018,28.72708333,83.14375,358.875
14.08.2018,29.02125,83.9475,354.7083333
15.08.2018,29.9525,83.77958333,349.5416667
16.08.2018,28.56541667,87.01833333,358.9166667
17.08.2018,29.05708333,85.55791667,355.4583333
18.08.2018,30.58541667,80.76083333,379.7083333
19.08.2018,30.78041667,84.32833333,354.4583333
20.08.2018,30.18791667,85.21083333,350.5833333
21.08.2018,28.08458333,90.89541667,327.0833333
22.08.2018,28.56,88.14,314.5833333
23.08.2018,28.8475,88.71416667,336.8333333
24.08.2018,27.41208333,93.19041667,311.9583333
25.08.2018,27.86875,87.49125,323.5
26.08.2018,27.76208333,87.11666667,325.625
27.08.2018,28.20791667,83.56,345
28.08.2018,27.98291667,84.67666667,340.5833333
29.08.2018,27.77625,90.9375,340.5416667
30.08.2018,28.1775,88.89375,344.8333333
31.08.2018,28.71291667,86.80583333,340.25
01.09.2018,27.19916667,93.51208333,314.5416667
02.09.2018,27.15666667,90.52666667,333.375
03.09.2018,27.66833333,90.3225,345.0416667
04.09.2018,28.71458333,87.56041667,318.2916667
05.09.2018,28.76125,87.53416667,336.4166667
06.09.2018,28.59291667,84.56791667,360.375
07.09.2018,27.5625,87.85125,350.25
08.09.2018,27.41416667,89.24625,362.5416667
09.09.2018,27.42708333,90.33333333,359
10.09.2018,27.27166667,90.685,339.6666667
11.09.2018,27.10833333,91.79416667,316.7916667
12.09.2018,26.52125,94.63583333,292.5
13.09.2018,26.90958333,92.09166667,305.0416667
14.09.2018,26.7725,92.46,296.875
15.09.2018,28.03791667,86.15833333,332
16.09.2018,28.58916667,83.1175,359.6666667
17.09.2018,29.11833333,83.23333333,368.375
18.09.2018,29.62458333,81.43458333,386.2916667
19.09.2018,28.57791667,86.27541667,367.9583333
20.09.2018,27.86416667,87.04708333,347.5416667
21.09.2018,27.42041667,86.28833333,344.4583333
22.09.2018,27.43166667,86.08416667,344.375
23.09.2018,27.90041667,83.53833333,349.7083333
24.09.2018,27.46083333,86.22625,326.875
25.09.2018,26.79041667,92.3625,284.2083333
26.09.2018,27.0075,90.08291667,315.5416667
27.09.2018,27.34375,85.01833333,301.7916667
28.09.2018,27.49583333,82.55958333,325.125
29.09.2018,28.08208333,82.93,335.2083333
30.09.2018,27.97375,83.46291667,349.8333333
01.10.2018,27.7775,79.685,243.375
02.10.2018,27.27291667,77.79458333,232.375
03.10.2018,26.53208333,80.16208333,243.6666667
04.10.2018,26.78375,79.14791667,229.9583333
05.10.2018,26.86208333,79.86458333,225.7916667
06.10.2018,26.67125,79.59708333,230.1666667
07.10.2018,26.37916667,80.1575,216.2083333
08.10.2018,26.29666667,77.30666667,213.9583333
09.10.2018,25.46,77.4525,202.2916667
10.10.2018,25.31875,79.52041667,214.4166667
11.10.2018,24.32291667,86.93791667,214.875
12.10.2018,24.1925,85.69791667,217.9583333
13.10.2018,24.03083333,89.10166667,216.2916667
14.10.2018,25.16208333,88.06291667,219.75
15.10.2018,24.22458333,79.76291667,216
16.10.2018,23.82625,76.58916667,200.4583333
17.10.2018,23.80041667,73.61416667,208.7083333
18.10.2018,24.02458333,77.16083333,210.4166667
19.10.2018,23.94208333,80.29958333,206.6666667
20.10.2018,24.58166667,77.74583333,203.25
21.10.2018,24.88166667,75.72875,200.4583333
22.10.2018,24.82583333,76.21833333,208.7083333
23.10.2018,24.60208333,77.56458333,191.0833333
24.10.2018,24.6825,77.31208333,194.4583333
25.10.2018,23.98125,78.7,201
26.10.2018,24.18708333,81.61083333,203.125
27.10.2018,24.96583333,80.68833333,200.8333333
28.10.2018,24.09875,82.43375,202.1666667
29.10.2018,22.81833333,79.48416667,204.2916667
30.10.2018,23.60125,82.56208333,189.6666667
31.10.2018,24.09833333,83.145,195.75
01.11.2018,24.66958333,81.78083333,200.4166667
02.11.2018,24.23833333,81.79708333,197.1666667
03.11.2018,23.83833333,83.32291667,202.0416667
04.11.2018,22.97708333,89.08,203.7083333
05.11.2018,23.13166667,89.52666667,202.3333333
06.11.2018,23.57875,89.15791667,184.5
07.11.2018,23.05666667,68.72375,197.1666667
08.11.2018,22.52833333,74.38333333,196.5833333
09.11.2018,21.56291667,77.25875,201.3333333
10.11.2018,21.78333333,76.60166667,202.7083333
11.11.2018,21.745,74.98375,206.5
12.11.2018,20.94875,78.43916667,205.5416667
13.11.2018,21.02375,79.83708333,193.0416667
14.11.2018,21.16166667,78.1175,199.5
15.11.2018,21.5625,78.135,198.3333333
16.11.2018,21.70333333,81.195,203.5
17.11.2018,20.86583333,86.91958333,184.5833333
18.11.2018,20.51083333,76.22625,206.9583333
19.11.2018,19.53291667,75.01375,201.5
20.11.2018,19.345,75.12041667,189.4166667
21.11.2018,20.34541667,75.09458333,197.75
22.11.2018,21.11916667,76.06333333,201.875
23.11.2018,20.2775,79.14041667,200.7916667
24.11.2018,20.2075,79.28708333,203.1666667
25.11.2018,20.58291667,78.78083333,204.875
26.11.2018,20.30083333,77.91125,203.2916667
27.11.2018,21.05458333,76.21583333,194.6666667
28.11.2018,20.435,74.49666667,192.75
29.11.2018,19.94833333,73.27333333,155.4166667
30.11.2018,19.65625,72.985,184.9583333
01.12.2018,19.64083333,71.05583333,194.7916667
02.12.2018,19.32166667,75.35791667,199.0416667
03.12.2018,19.04666667,76.01083333,201.875
04.12.2018,19.23041667,76.07541667,193.0416667
05.12.2018,19.71416667,73.09833333,198.625
06.12.2018,19.41625,75.65583333,203.5833333
07.12.2018,18.62083333,80.51583333,202.9583333
08.12.2018,18.69208333,77.61125,198.2916667
09.12.2018,18.44833333,74.52625,203.8333333
10.12.2018,18.82958333,72.645,199.9166667
11.12.2018,19.23583333,75.13916667,192.0833333
12.12.2018,19.2125,78.85958333,199.5833333
13.12.2018,19.53083333,75.13,203.9583333
14.12.2018,19.04458333,78.16083333,204.7916667
15.12.2018,19.25125,74.25583333,204.0833333
16.12.2018,19.84666667,73.29416667,204.0833333
17.12.2018,19.98333333,78.475,207.0416667
18.12.2018,18.99416667,89.2575,194.7083333
19.12.2018,19.02458333,84.7475,195.25
20.12.2018,18.23833333,81.9825,207.25
21.12.2018,17.45458333,84.2625,204.4166667
22.12.2018,18.41083333,77.24208333,208.125
23.12.2018,18.86458333,67.18541667,207
24.12.2018,17.48125,71.90166667,204.75
25.12.2018,16.49625,80.555,198.7916667
26.12.2018,16.33708333,78.96125,199
27.12.2018,16.09791667,74.58583333,212.0833333
28.12.2018,15.0025,76.23458333,213.4583333
29.12.2018,15.53208333,64.97333333,206.0416667
30.12.2018,16.73458333,68.11625,206.9583333
31.12.2018,18.015,60.62208333,209.2083333
01.02.2019,18.40347826,63.88913043,198.3043478
02.02.2019,17.87041667,66.87416667,211.7916667
03.02.2019,18.13458333,64.88541667,211.9166667
04.02.2019,18.15208333,57.81541667,216.8333333
05.02.2019,18.66875,59.65166667,218.0416667
06.02.2019,18.31333333,59.67916667,214.6666667
07.02.2019,18.82541667,62.87333333,216.2916667
08.02.2019,20.89333333,65.15375,204.9166667
09.02.2019,21.39291667,71.19375,210.8333333
10.02.2019,19.19458333,61.14875,215.0416667
11.02.2019,18.54708333,61.27083333,213.5833333
12.02.2019,19.4,61.65375,216.5833333
13.02.2019,20.25291667,65.00833333,216.125
14.02.2019,21.63041667,61.24291667,214.625
15.02.2019,21.44041667,65.66375,199.6666667
16.02.2019,20.65333333,68.69208333,207.4583333
17.02.2019,18.5475,78.72625,196
18.02.2019,17.24916667,69.77958333,205.9583333
19.02.2019,17.96166667,63.78958333,204.7916667
20.02.2019,19.10875,71.41958333,211.5
21.02.2019,20.26541667,68.46666667,208
22.02.2019,20.24,68.05291667,195.5416667
23.02.2019,20.55166667,74.64625,207.9166667
24.02.2019,21.29708333,64.1475,214.875
25.02.2019,20.44125,60.24708333,204.4583333
26.02.2019,20.34916667,73.91083333,195.9166667
27.02.2019,19.41333333,80.92166667,189.1666667
28.02.2019,19.2675,86.76083333,198.7916667
01.03.2019,17.66625,60.94958333,185.25
02.03.2019,18.27541667,59.90416667,194.375
03.03.2019,19.16333333,64.05708333,204.75
04.03.2019,19.19083333,68.375,208.625
05.03.2019,18.51708333,83.18083333,201.5416667
06.03.2019,20.63625,72.48791667,208.4583333
07.03.2019,22.04375,61.48708333,214.0416667
08.03.2019,20.7675,53.63458333,196.7083333
09.03.2019,19.82333333,52.40916667,207.1666667
10.03.2019,20.15958333,64.09208333,205.9583333
11.03.2019,21.82666667,71.255,224.0416667
12.03.2019,23.67125,59.46625,229.75
13.03.2019,23.1825,57.76541667,244.5833333
14.03.2019,24.05125,60.50291667,253.2916667
15.03.2019,24.87541667,62.31166667,242.125
16.03.2019,24.93958333,62.915,260.625
17.03.2019,25.89083333,54.60666667,263.125
18.03.2019,24.44875,56.74708333,235.875
19.03.2019,23.27833333,62.24708333,239.125
20.03.2019,23.65833333,66.61416667,244.625
21.03.2019,24.73333333,62.19041667,252.875
22.03.2019,24.58375,69.9325,198.75
23.03.2019,25.01875,72.60916667,217.2916667
24.03.2019,24.35333333,60.36666667,244
25.03.2019,25.20916667,46.10666667,251.3333333
26.03.2019,25.98666667,48.685,242.2916667
27.03.2019,25.20041667,54.69041667,226.7916667
28.03.2019,25.58,53.5625,244.125
29.03.2019,25.97333333,57.30083333,253
30.03.2019,26.72875,60.02541667,284.2916667
31.03.2019,25.78166667,75.57125,170
01.04.2019,24.60041667,84.48375,167
02.04.2019,24.95458333,79.48416667,165.5
03.04.2019,24.46583333,77.85666667,209.2916667
04.04.2019,24.90916667,75.47916667,240
05.04.2019,25.545,76.09625,212.1666667
06.04.2019,25.42416667,72.6125,255.3333333
07.04.2019,24.62208333,78.41916667,209.0833333
08.04.2019,24.67875,78.57875,214.0833333
09.04.2019,23.56291667,86.26041667,175.375
10.04.2019,24.37125,80,220.5833333
11.04.2019,25.51291667,73.78416667,266.5833333
12.04.2019,26.37875,73.05458333,274
13.04.2019,27.30708333,70.89041667,308.3333333
14.04.2019,26.82333333,74.615,317.2083333
15.04.2019,26.72291667,77.40958333,233.7916667
16.04.2019,26.93041667,77.64541667,288.9166667
17.04.2019,28.17208333,73.00291667,233.2916667
18.04.2019,27.20125,69.02625,295.4166667
19.04.2019,27.51166667,63.44,296
20.04.2019,27.67875,58.70541667,267.875
21.04.2019,26.26958333,66.54958333,281.4166667
22.04.2019,26.82625,66.36208333,235.5833333
23.04.2019,27.15291667,63.83583333,295.4583333
24.04.2019,27.98291667,65.15875,324.6666667
25.04.2019,29.69958333,62.26708333,349.8333333
26.04.2019,30.01458333,64.1825,339.125
27.04.2019,28.56208333,71.97166667,343.3333333
28.04.2019,28.77875,80.18083333,228.4583333
29.04.2019,28.21791667,81.23416667,261.0833333
30.04.2019,28.135,82.53416667,245.8333333
01.05.2019,27.72333333,85.12,291.875
02.05.2019,28.18208333,79.8075,311.3333333
03.05.2019,26.92291667,83.47791667,267.4166667
04.05.2019,26.43375,85.43583333,152.0833333
05.05.2019,26.53458333,81.3175,255.875
06.05.2019,27.40791667,83.89208333,289.75
07.05.2019,27.83,79.35,328.8333333
08.05.2019,28.68583333,77.14291667,335.3333333
09.05.2019,28.00708333,87.32541667,313.9166667
10.05.2019,28.3175,85.36458333,339.2916667
11.05.2019,28.11416667,88.19583333,352.9583333
12.05.2019,27.935,86.4325,313
13.05.2019,28.29541667,83.00125,250.5416667
14.05.2019,28.17208333,78.39875,266.5
15.05.2019,28.01708333,79.95,309.5833333
16.05.2019,27.96583333,78.01291667,305.5416667
17.05.2019,27.71083333,84.99333333,249.5
18.05.2019,27.74875,87.82041667,255
19.05.2019,27.54541667,88.23416667,284.7916667
20.05.2019,27.89083333,82.10708333,366.5833333
21.05.2019,28.80416667,77.78416667,372.25
22.05.2019,28.56291667,82.60166667,341.3333333
23.05.2019,27.73291667,84.77833333,282.6666667
24.05.2019,27.28,90.3025,214.2916667
25.05.2019,26.65375,92.75291667,250.4166667
26.05.2019,27.70291667,85.45291667,311.9583333
27.05.2019,28.41291667,82.87291667,315.25
28.05.2019,28.66166667,79.53625,347.7083333
29.05.2019,28.98,78.89083333,388.7916667
30.05.2019,29.00916667,82.68791667,379.9583333
31.05.2019,29.21458333,77.75291667,334.5833333
01.06.2019,27.80083333,85.12541667,315.5416667
02.06.2019,28.30083333,82.125,334.0833333
03.06.2019,27.63208333,83.14291667,317.3333333
04.06.2019,27.28333333,91.06083333,248.0833333
05.06.2019,26.51208333,90.46583333,254.375
06.06.2019,26.72583333,88.81916667,297.7083333
07.06.2019,27.50916667,88.27958333,309.0416667
08.06.2019,26.73458333,92.49708333,320.5833333
09.06.2019,27.76833333,91.12125,345.2916667
10.06.2019,28.62833333,89.1275,349.6666667
11.06.2019,28.695,88.1,381.8333333
12.06.2019,30.08916667,80.57583333,403.3333333
13.06.2019,30.76375,80.93333333,414
14.06.2019,28.22416667,93.64083333,325.2916667
15.06.2019,28.54208333,91.90333333,349.6666667
16.06.2019,28.59166667,90.67125,367.5
17.06.2019,28.72208333,89.80791667,354.25
18.06.2019,28.98208333,87.0725,370.7083333
19.06.2019,30.69333333,77.47333333,414.125
20.06.2019,27.94208333,89.81041667,398.5
21.06.2019,28.74333333,88.77083333,363.6666667
22.06.2019,28.76208333,88.8825,370.2916667
23.06.2019,28.91416667,87.35166667,393.4583333
24.06.2019,28.58166667,89.02541667,416.6666667
25.06.2019,28.91041667,90.03625,385.9166667
26.06.2019,28.14791667,93.79958333,306.5833333
27.06.2019,27.65166667,94.28958333,293.1666667
28.06.2019,28.17416667,93.21708333,255.25
29.06.2019,28.44791667,88.88833333,339.75
30.06.2019,29.81375,83.93208333,383.5833333
01.07.2019,30.21416667,85.29,398.5833333
02.07.2019,28.97833333,85.48833333,404.2083333
03.07.2019,28.9475,87.22958333,402.6666667
04.07.2019,29.47708333,86.17458333,398.8333333
05.07.2019,28.98583333,89.13791667,400.9583333
06.07.2019,28.7725,89.575,364.25
07.07.2019,28.29416667,92.17125,358.7916667
08.07.2019,27.68791667,93.95375,332.4583333
09.07.2019,27.74625,92.74791667,331.1666667
10.07.2019,27.15875,95.5575,330.3333333
11.07.2019,27.19916667,95.42791667,291.2916667
12.07.2019,27.11791667,94.76541667,263.4583333
13.07.2019,27.28833333,94.5,279.9583333
14.07.2019,26.49,95.41791667,276.5416667
15.07.2019,27.11666667,95.08833333,262.7083333
16.07.2019,28.37291667,86.95,302.625
17.07.2019,29.05541667,84.80291667,372.2916667
18.07.2019,29.68041667,82.88375,398.75
19.07.2019,28.89125,86.29666667,374.3333333
20.07.2019,27.89958333,89.18666667,389.375
21.07.2019,28.37041667,90.37958333,377.4583333
22.07.2019,27.12583333,92.32125,360.7083333
23.07.2019,27.11458333,91.76541667,360.7083333
24.07.2019,27.50708333,92.22416667,337.1666667
25.07.2019,27.99833333,88.41208333,363.125
26.07.2019,27.48,89.35208333,352.0833333
27.07.2019,28.2,86.21291667,356.5416667
28.07.2019,28.50541667,86.90916667,385.5416667
29.07.2019,27.46958333,89.40583333,394
30.07.2019,27.27583333,91.1825,366.8333333
31.07.2019,27.36875,91.12208333,360.75
01.08.2019,28.14041667,87.40375,376.3333333
02.08.2019,28.15541667,87.84708333,375.125
03.08.2019,28.60208333,87.31583333,386.875
04.08.2019,29.42833333,83.685,401.625
05.08.2019,31.00625,80.25458333,431.7916667
06.08.2019,30.31041667,84.8675,427.5
07.08.2019,29.24083333,87.71125,421
08.08.2019,28.33791667,87.62458333,398.625
09.08.2019,28.3075,88.9975,404.125
10.08.2019,28.89291667,88.43041667,396.2083333
11.08.2019,31.00958333,79.06958333,403.6666667
12.08.2019,29.865,86.39958333,370
13.08.2019,27.82458333,89.35208333,347.8333333
14.08.2019,27.21166667,92.06541667,348.5416667
15.08.2019,27.57625,91.95708333,327.4583333
16.08.2019,26.955,94.7975,326.1666667
17.08.2019,28.25916667,89.055,356.4166667
18.08.2019,27.70541667,90.70875,373.25
19.08.2019,28.17791667,88.59333333,388.0416667
20.08.2019,28.12833333,89.60416667,397.2916667
21.08.2019,29.36583333,82.92916667,409.3333333
22.08.2019,29.49083333,83.1975,403.875
23.08.2019,28.075,89.84125,375.75
24.08.2019,27.72166667,89.29916667,376.75
25.08.2019,29.25833333,83.11958333,404.1666667
26.08.2019,29.085,84.39875,425.6666667
27.08.2019,29.1075,86.32791667,420.4166667
28.08.2019,28.5875,88.3375,418.5833333
29.08.2019,28.66625,87.47625,426.125
30.08.2019,29.37708333,83.95625,421.7916667
31.08.2019,29.16125,82.995,403.4583333
01.09.2019,29.87125,78.73458333,429.9583333
02.09.2019,29.16125,85.18375,424.625
03.09.2019,29.0775,87.38041667,414.0416667
04.09.2019,28.19708333,83.9875,406.4583333
05.09.2019,28.8425,82.375,395.5833333
06.09.2019,28.86583333,84.22916667,391.8333333
07.09.2019,28.94916667,85.80166667,387.4583333
08.09.2019,27.74583333,90.66041667,394
09.09.2019,28.03125,91.30041667,392.0416667
10.09.2019,27.63916667,93.27541667,394.625
11.09.2019,28.28708333,91.00416667,409.5833333
12.09.2019,27.39375,92.35958333,388.875
13.09.2019,26.96791667,93.55208333,347.9166667
14.09.2019,27.21,90.80666667,368.0416667
15.09.2019,28.28083333,86.50125,406.625
16.09.2019,28.34541667,85.87958333,399.5416667
17.09.2019,28.49208333,83.03041667,399.75
18.09.2019,28.91916667,79.82291667,412.8333333
19.09.2019,28.90041667,80.0025,417.5416667
20.09.2019,28.59666667,81.53166667,409.375
21.09.2019,28.10208333,84.11208333,399.125
22.09.2019,28.21916667,84.37458333,384.9166667
23.09.2019,26.21125,88.3175,366.5416667
24.09.2019,26.4425,87.7425,328.125
25.09.2019,25.70041667,85.935,306.375
26.09.2019,26.50958333,84.1975,344.5
27.09.2019,26.785,84.32541667,354.8333333
28.09.2019,26.65,84.82291667,345.5833333
29.09.2019,25.99083333,83.47666667,331.2916667
30.09.2019,24.98041667,89.22125,317.2916667
01.10.2019,25.07166667,90.02625,286.7916667
02.10.2019,26.0675,88.47083333,300.0833333
03.10.2019,26.22,90.13541667,327.7083333
04.10.2019,26.52083333,85.07708333,344.4166667
05.10.2019,26.99958333,84.98416667,351.2083333
06.10.2019,26.65083333,86.89291667,361.9583333
07.10.2019,26.76125,85.27625,348.9166667
08.10.2019,26.2225,87.78916667,325
09.10.2019,25.655,87.15083333,313.7083333
10.10.2019,24.52166667,89.35708333,279.375
11.10.2019,25.645,86.51041667,292.2083333
12.10.2019,26.18166667,80.13916667,329
13.10.2019,25.56083333,81.72333333,338.5833333
14.10.2019,26.00583333,80.08583333,356.1666667
15.10.2019,26.9975,81.82791667,360.7916667
16.10.2019,26.54833333,84.54,346.2083333
17.10.2019,27.55041667,79.42,361.9583333
18.10.2019,27.2825,79.44541667,354.7083333
19.10.2019,27.0575,79.0725,356
20.10.2019,26.53625,79.81916667,376.7083333
21.10.2019,25.66541667,84.01875,363.375
22.10.2019,25.00875,88.32833333,348.75
23.10.2019,24.53958333,79.04208333,334.625
24.10.2019,23.07125,83.25125,278.25
25.10.2019,22.72125,89.93708333,221.8333333
26.10.2019,24.29666667,94.87791667,223.4583333
27.10.2019,25.34875,87.59166667,248.9166667
28.10.2019,24.9425,83.13916667,264.2083333
29.10.2019,25.14166667,85.99208333,289.0416667
30.10.2019,25.22041667,84.4375,303.0416667
31.10.2019,24.15125,82.39458333,297.4583333
01.11.2019,24.19083333,81.70458333,272.2916667
02.11.2019,24.61291667,79.22041667,
03.11.2019,24.56083333,82.59041667,
04.11.2019,24.47583333,80.65125,
05.11.2019,23.6775,83.17916667,
06.11.2019,23.72291667,79.80708333, 
07.11.2019,24.2325,78.63708333, 
08.11.2019,25.10666667,79.75, 
09.11.2019,23.13958333,89.90333333,250.5
10.11.2019,22.46666667,88.25541667,232.4583333
11.11.2019,23.86916667,85.09916667,235.7916667
